doc_id,url,title,clean_text,type,word_count,provision_ref,provision_date,type_code,label,text
COBS_0126,https://www.handbook.fca.org.uk/handbook/COBS/4/,COBS 4.1.7D,"(1) COBS 4.1.7CR(1) requires a registered person to comply with the relevant rules in this chapter on the form and content of financial promotions (including those in COBS 4.12A ). It also requires a registered person to make records of the financial promotions it communicates in compliance with the relevant rules in COBS 4.11 (Record keeping: financial promotion). (2) There are other requirements outside this chapter which apply to registered persons communicating financial promotions relating to qualifying cryptoassets , including: (a) Principle 7 (Communications with clients); (b) GEN 1.2 (Referring to approval by the FCA); and (c) GEN 4.5 (Statements about authorisation and regulation by the appropriate regulator).",Guidance,108,COBS 4.1.7D,08/10/2023,G,1,"(1) COBS 4.1.7CR(1) requires a registered person to comply with the relevant rules in this chapter on the form and content of financial promotions (including those in COBS 4.12A ). It also requires a registered person to make records of the financial promotions it communicates in compliance with the relevant rules in COBS 4.11 (Record keeping: financial promotion). (2) There are other requirements outside this chapter which apply to registered persons communicating financial promotions relating to qualifying cryptoassets , including: (a) Principle 7 (Communications with clients); (b) GEN 1.2 (Referring to approval by the FCA); and (c) GEN 4.5 (Statements about authorisation and regulation by the appropriate regulator)."
COBS_0067,https://www.handbook.fca.org.uk/handbook/COBS/3/,COBS 3.1.2,"This chapter relates to parts of the Handbook whose application depends on whether a person is a client , a retail client , a professional client or an eligible counterparty . However, it does not apply to the extent that another part of the Handbook provides for a different approach to client categorisation. For example, a separate approach to client categorisation is set out in the definition of a retail client for a firm that gives basic advice .",Guidance,79,COBS 3.1.2,01/11/2007,G,1,"This chapter relates to parts of the Handbook whose application depends on whether a person is a client , a retail client , a professional client or an eligible counterparty . However, it does not apply to the extent that another part of the Handbook provides for a different approach to client categorisation. For example, a separate approach to client categorisation is set out in the definition of a retail client for a firm that gives basic advice ."
COBS_0173,https://www.handbook.fca.org.uk/handbook/COBS/4/,COBS 4.7.3,"(1) COBS 4.7.1R (2) allows a firm to communicate a direct offer financial promotion that does not contain all the information required by COBS 4.7.1R (1) , if the firm can demonstrate that the client has referred to the required information before the client makes or accepts an offer in response to the direct offer financial promotion . (2) A firm communicating or approving a direct offer financial promotion may also be subject to: (a) the rules on providing product information in COBS 14.2 , including the exceptions in COBS 14.2.5R to 14.2.9R ; and (b) the requirement in the PRIIPs Regulation to provide a key information document .",Guidance,109,COBS 4.7.3,01/01/2018,G,1,"(1) COBS 4.7.1R (2) allows a firm to communicate a direct offer financial promotion that does not contain all the information required by COBS 4.7.1R (1) , if the firm can demonstrate that the client has referred to the required information before the client makes or accepts an offer in response to the direct offer financial promotion . (2) A firm communicating or approving a direct offer financial promotion may also be subject to: (a) the rules on providing product information in COBS 14.2 , including the exceptions in COBS 14.2.5R to 14.2.9R ; and (b) the requirement in the PRIIPs Regulation to provide a key information document ."
COBS_0904,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.10.12,"A firm will not have reasonable grounds for the purpose of COBS 19.10.10R(4) if the determination is based solely on information that: (1) is over 12 months old; (2) the retail client is in, or transferring from, an advised product; or (3) the retail client continues to provide remuneration to an adviser in relation to their pension scheme or drawdown fund.",Guidance,61,COBS 19.10.12,01/02/2021,G,1,"A firm will not have reasonable grounds for the purpose of COBS 19.10.10R(4) if the determination is based solely on information that: (1) is over 12 months old; (2) the retail client is in, or transferring from, an advised product; or (3) the retail client continues to provide remuneration to an adviser in relation to their pension scheme or drawdown fund."
COBS_1120,https://www.handbook.fca.org.uk/handbook/COBS/20/,COBS 20.5.2,"(1) Ultimate responsibility for managing a with-profits fund rests with the firm through its governing body . The role of the with-profits committee or advisory arrangement is, in part, to act in an advisory capacity to inform the decision-making of a firm's governing body . The with-profits committee or advisory arrangement also acts as a means by which the interests of with-profits policyholders are appropriately considered within a firm's governance structures. The with-profits committee or advisory arrangement should address issues affecting policyholders as a whole or as separately identifiable groups of policyholders generally rather than dealing with individual policyholder complaints or taking management decisions with respect to a with-profits fund . (2) If a firm considers that it is appropriate to appoint an advisory arrangement, a firm's governing body will need to decide whether it is appropriate to appoint an independent person or one or more non-executive directors to carry out the role. The FCA expects firms to make this determination according to the nature, size and complexity of the fund in question. So the larger or more complex the fund is, the more likely it would be that it would be appropriate to appoint an independent person. (3) Where a firm has appointed a with-profits committee to one of its with-profits funds it may also decide to appoint that with-profits committee to some or all of its other with-profits funds , even if the firm would not have determined it appropriate to appoint a with-profits committee to those other funds when considered individually having regard to their size, nature or complexity. Terms of reference of with-profits committee or advisory arrangement",Guidance,271,COBS 20.5.2,01/04/2013,G,1,"(1) Ultimate responsibility for managing a with-profits fund rests with the firm through its governing body . The role of the with-profits committee or advisory arrangement is, in part, to act in an advisory capacity to inform the decision-making of a firm's governing body . The with-profits committee or advisory arrangement also acts as a means by which the interests of with-profits policyholders are appropriately considered within a firm's governance structures. The with-profits committee or advisory arrangement should address issues affecting policyholders as a whole or as separately identifiable groups of policyholders generally rather than dealing with individual policyholder complaints or taking management decisions with respect to a with-profits fund . (2) If a firm considers that it is appropriate to appoint an advisory arrangement, a firm's governing body will need to decide whether it is appropriate to appoint an independent person or one or more non-executive directors to carry out the role. The FCA expects firms to make this determination according to the nature, size and complexity of the fund in question. So the larger or more complex the fund is, the more likely it would be that it would be appropriate to appoint an independent person. (3) Where a firm has appointed a with-profits committee to one of its with-profits funds it may also decide to appoint that with-profits committee to some or all of its other with-profits funds , even if the firm would not have determined it appropriate to appoint a with-profits committee to those other funds when considered individually having regard to their size, nature or complexity. Terms of reference of with-profits committee or advisory arrangement"
COBS_0639,https://www.handbook.fca.org.uk/handbook/COBS/18/,COBS 18.2.8,"To provide best execution, a firm must: (1) take reasonable care to ascertain the price which is the best available for the customer order in the relevant market at the time for transactions of the kind and size concerned; and (2) execute the customer order at a price which is no less advantageous to the customer , unless the firm has taken reasonable steps to ensure that it would be in the customer's best interests not to do so.",Rule,79,COBS 18.2.8,01/11/2007,R,0,"To provide best execution, a firm must: (1) take reasonable care to ascertain the price which is the best available for the customer order in the relevant market at the time for transactions of the kind and size concerned; and (2) execute the customer order at a price which is no less advantageous to the customer , unless the firm has taken reasonable steps to ensure that it would be in the customer's best interests not to do so."
COBS_0718,https://www.handbook.fca.org.uk/handbook/COBS/18/,COBS 18.12.31,"A firm must ensure that, at any point in time, a lender is able to access details of each P2P agreement they have entered into which was facilitated by that firm , including: (1) the price of the P2P agreement ; (2) where not provided under (1), the annual percentage rate that will be paid by the borrower in respect of that P2P agreement , where applicable to that agreement; (3) the outstanding capital and interest payments in respect of that P2P agreement ; (4) when the P2P agreement is due to mature; (5) any fees paid in respect of that P2P agreement by the lender or the borrower; (6) if the firm has carried out a valuation of the P2P agreement : (a) the most recent valuation; (b) the valuation date; and (c) an explanation of why the firm conducted the valuation; (7) a fair description of the likely actual return, taking into account fees, default rates and taxation; (8) where the firm determines the price of P2P agreements , details of the credit risk assessment , credit-worthiness assessment or assessment of affordability carried out under MCOB ; (9) whether the P2P agreement is backed by an asset (for example, secured against property developments) and if so, details of that asset; (10) where the firm : (a) determines the price of P2P agreements ; (b) selects which P2P agreements to facilitate for a lender; or (c) offers a target rate , the risk categorisation of that P2P agreement and an explanation of that risk categorisation, by reference to the risk categories set out in the risk management framework ; (11) whether the firm considers that the borrower is unlikely to pay its obligations under the P2P agreement in full without the firm enforcing any relevant security interest or taking other steps with analogous effect and, if so, information to that effect; and (12) whether a default by the borrower under a P2P agreement has occurred and, if so, information to that effect. Information: form",Rule,335,COBS 18.12.31,09/12/2019,R,0,"A firm must ensure that, at any point in time, a lender is able to access details of each P2P agreement they have entered into which was facilitated by that firm , including: (1) the price of the P2P agreement ; (2) where not provided under (1), the annual percentage rate that will be paid by the borrower in respect of that P2P agreement , where applicable to that agreement; (3) the outstanding capital and interest payments in respect of that P2P agreement ; (4) when the P2P agreement is due to mature; (5) any fees paid in respect of that P2P agreement by the lender or the borrower; (6) if the firm has carried out a valuation of the P2P agreement : (a) the most recent valuation; (b) the valuation date; and (c) an explanation of why the firm conducted the valuation; (7) a fair description of the likely actual return, taking into account fees, default rates and taxation; (8) where the firm determines the price of P2P agreements , details of the credit risk assessment , credit-worthiness assessment or assessment of affordability carried out under MCOB ; (9) whether the P2P agreement is backed by an asset (for example, secured against property developments) and if so, details of that asset; (10) where the firm : (a) determines the price of P2P agreements ; (b) selects which P2P agreements to facilitate for a lender; or (c) offers a target rate , the risk categorisation of that P2P agreement and an explanation of that risk categorisation, by reference to the risk categories set out in the risk management framework ; (11) whether the firm considers that the borrower is unlikely to pay its obligations under the P2P agreement in full without the firm enforcing any relevant security interest or taking other steps with analogous effect and, if so, information to that effect; and (12) whether a default by the borrower under a P2P agreement has occurred and, if so, information to that effect. Information: form"
COBS_1111,https://www.handbook.fca.org.uk/handbook/COBS/20/,COBS 20.3.8,"Table: Guidance on with-profits principles and practices Reference to PPFM issues (COBS 20.3.6R) With-profits principles With-profits practices (1) Amount payable under a with-profits policy General (a) Circumstances under which any historical assumptions or parameters, relevant to methods used to determine the amount payable, may be changed; General (e) For each major class of with-profits policy , methods establishing the main assumptions or parameters that decide the output of methods that determine the amount payable; (f) Degree of approximation allowed when assumptions or parameters are applied across generations of with-profits policyholders or across different types or classes of with-profits policies ; (g) Formality with which the methods, parameters or assumptions used are documented; (h) Target range, or target ranges, that have been set for maturity payments; (i) Factors likely to be regarded as relevant to address policyholders' interests or security when determining excess surplus ; and Investment return, expenses or charges and tax (j) How investment return, expenses or charges and tax are brought into account and how the impact of those items is determined on the amount payable. In particular: any distinctions made in recognising the investment return from a subset of the total assets of a with-profits fund ; whether expenses are apportioned between all the policies in a with-profits fund or apportioned in some other way; the relationship between the liability to tax attributed to a with-profits fund and the tax that the firm imputes to determine the amount payable; impact on the amount payable of any attributed liability to tax of a with-profits fund as a result of the firm making a transfer to shareholders; and how any other items are brought into account. Bonus rates (b) General aims in setting bonus rates and the constraints to which the firm may be subject in changing economic circumstances; (c) How the range of with-profits policies or generations of with-profits policies over which the firm believes a single bonus rate would be appropriate is determined and the circumstances under which it believes a new bonus series would be necessary; and Bonus rates (k) Current approach to setting bonus rates, including the weight given to recent economic experience. For final bonus rates, the description should include any distinctions made between with-profits policies that remain in force until contractual dates, or dates on which no market value reduction applies (for example, maturity or retirement dates) and policies that are surrendered or transferred at other dates; (l) Frequency at which bonus rates are re-set or expected to be re-set and the circumstances under which changes in the economic environment would cause the time between re-setting to change; (m) Maximum amount by which annual bonuses would alter if annual bonus rates were reset; (n) Approach to setting any interim bonus rates before the next declaration of annual bonus rates; (o) Relationship or interaction between final bonus rates and any market value reductions, if both can apply at the same time; (p) How final bonus rates influence the value of with-profits policies that have formulaic surrender or transfer bases (for example, older conventional policies rather than unitised policies); and Smoothing (d) Statement as to whether smoothing is intended to be neutral over time. Smoothing (q) Any differences in approach for: the various types of with-profits policy ; different categories of payout, such as between surrendered policies and maturing policies; and different generations of with-profits policyholders . (2) Investment strategy (a) How the types, classes or mix of assets are determined; and (b) Strategy in respect of derivatives and other instruments. (c) Whether and to what extent there is hypothecation of assets; (d) Period between formal reviews of investment strategy; (e) Approach to investment in different asset classes, and assets of different credit or liquidity quality, including assets not normally traded; and (f) Details of any external support available to the with-profits fund and how this affects the investment strategy. (3) Business risk (a) Where a firm explicitly excludes business risk from a class of with-profits policies but there are residual risks, clarification where these risks such as guarantee and smoothing costs are borne; and (b) Define where compensation costs from a business risk would be borne. (c) Current limits which apply to the taking on of business risk; and (d) Whether and to what extent particular generations of with-profits policyholders or classes of with-profits policies bear or might bear particular business risks, including for example, crystallised or contingent guarantees to other classes of policyholders or whether the out-turn from all business risk is pooled across all with-profits policies . (4) Charges and expenses (a) Factors that would drive any change to the basis on which the firm applies charges to or apportions its actual expenses amongst with-profits policies , or exercises any discretion to apply charges to particular with-profits policies . (b) Charges currently applied and the expenses currently apportioned to major classes of with-profits policies ; (c) Relationship between the firm's actual charges and expenses, as applied to determine the amounts payable under with-profits policies , and the charges and expenses borne by the with-profits fund ; (d) Circumstances under which expenses will be charged to the with-profits fund at an amount other than cost, and the reasons why; and (e) Interval for reviewing any arrangements for out-sourced services, including those provided by connected parties, giving a broad indication of the terms for termination. (5) Management of inherited estate (a) Preferred size or scale of inherited estate and implications for the values of the with profits policies ; and (b) Any existing division of the inherited estate between with-profits funds ; and (c) Any constraints on the freedom to deal with the inherited estate as a result of previous dealings. (d) How the inherited estate is used, for example, in meeting costs; (e) Whether the investment strategy for the inherited estate differs from the rest of the with-profits fund ; and (f) Any current guidelines in place as to the size or scale of the inherited estate or as to how and over what time period the inherited estate would be managed, if it becomes too large or too small. (6) Equity between the with-profits fund and any shareholders (a) Arrangements for, and any changes to, profit sharing between shareholders and with-profits policyholders . (b) Current basis on which profit between with-profits policyholders and shareholders is divided; and (c) Whether the pricing of any policies being written, and particular policies open to new business, appear to be significantly and systematically reducing the inherited estate if the shareholder transfer is taken into account. COBS 20.4 Communications with with-profits policyholders Provision and publication of PPFM",Guidance,1100,COBS 20.3.8,01/11/2007,G,1,"Table: Guidance on with-profits principles and practices Reference to PPFM issues (COBS 20.3.6R) With-profits principles With-profits practices (1) Amount payable under a with-profits policy General (a) Circumstances under which any historical assumptions or parameters, relevant to methods used to determine the amount payable, may be changed; General (e) For each major class of with-profits policy , methods establishing the main assumptions or parameters that decide the output of methods that determine the amount payable; (f) Degree of approximation allowed when assumptions or parameters are applied across generations of with-profits policyholders or across different types or classes of with-profits policies ; (g) Formality with which the methods, parameters or assumptions used are documented; (h) Target range, or target ranges, that have been set for maturity payments; (i) Factors likely to be regarded as relevant to address policyholders' interests or security when determining excess surplus ; and Investment return, expenses or charges and tax (j) How investment return, expenses or charges and tax are brought into account and how the impact of those items is determined on the amount payable. In particular: any distinctions made in recognising the investment return from a subset of the total assets of a with-profits fund ; whether expenses are apportioned between all the policies in a with-profits fund or apportioned in some other way; the relationship between the liability to tax attributed to a with-profits fund and the tax that the firm imputes to determine the amount payable; impact on the amount payable of any attributed liability to tax of a with-profits fund as a result of the firm making a transfer to shareholders; and how any other items are brought into account. Bonus rates (b) General aims in setting bonus rates and the constraints to which the firm may be subject in changing economic circumstances; (c) How the range of with-profits policies or generations of with-profits policies over which the firm believes a single bonus rate would be appropriate is determined and the circumstances under which it believes a new bonus series would be necessary; and Bonus rates (k) Current approach to setting bonus rates, including the weight given to recent economic experience. For final bonus rates, the description should include any distinctions made between with-profits policies that remain in force until contractual dates, or dates on which no market value reduction applies (for example, maturity or retirement dates) and policies that are surrendered or transferred at other dates; (l) Frequency at which bonus rates are re-set or expected to be re-set and the circumstances under which changes in the economic environment would cause the time between re-setting to change; (m) Maximum amount by which annual bonuses would alter if annual bonus rates were reset; (n) Approach to setting any interim bonus rates before the next declaration of annual bonus rates; (o) Relationship or interaction between final bonus rates and any market value reductions, if both can apply at the same time; (p) How final bonus rates influence the value of with-profits policies that have formulaic surrender or transfer bases (for example, older conventional policies rather than unitised policies); and Smoothing (d) Statement as to whether smoothing is intended to be neutral over time. Smoothing (q) Any differences in approach for: the various types of with-profits policy ; different categories of payout, such as between surrendered policies and maturing policies; and different generations of with-profits policyholders . (2) Investment strategy (a) How the types, classes or mix of assets are determined; and (b) Strategy in respect of derivatives and other instruments. (c) Whether and to what extent there is hypothecation of assets; (d) Period between formal reviews of investment strategy; (e) Approach to investment in different asset classes, and assets of different credit or liquidity quality, including assets not normally traded; and (f) Details of any external support available to the with-profits fund and how this affects the investment strategy. (3) Business risk (a) Where a firm explicitly excludes business risk from a class of with-profits policies but there are residual risks, clarification where these risks such as guarantee and smoothing costs are borne; and (b) Define where compensation costs from a business risk would be borne. (c) Current limits which apply to the taking on of business risk; and (d) Whether and to what extent particular generations of with-profits policyholders or classes of with-profits policies bear or might bear particular business risks, including for example, crystallised or contingent guarantees to other classes of policyholders or whether the out-turn from all business risk is pooled across all with-profits policies . (4) Charges and expenses (a) Factors that would drive any change to the basis on which the firm applies charges to or apportions its actual expenses amongst with-profits policies , or exercises any discretion to apply charges to particular with-profits policies . (b) Charges currently applied and the expenses currently apportioned to major classes of with-profits policies ; (c) Relationship between the firm's actual charges and expenses, as applied to determine the amounts payable under with-profits policies , and the charges and expenses borne by the with-profits fund ; (d) Circumstances under which expenses will be charged to the with-profits fund at an amount other than cost, and the reasons why; and (e) Interval for reviewing any arrangements for out-sourced services, including those provided by connected parties, giving a broad indication of the terms for termination. (5) Management of inherited estate (a) Preferred size or scale of inherited estate and implications for the values of the with profits policies ; and (b) Any existing division of the inherited estate between with-profits funds ; and (c) Any constraints on the freedom to deal with the inherited estate as a result of previous dealings. (d) How the inherited estate is used, for example, in meeting costs; (e) Whether the investment strategy for the inherited estate differs from the rest of the with-profits fund ; and (f) Any current guidelines in place as to the size or scale of the inherited estate or as to how and over what time period the inherited estate would be managed, if it becomes too large or too small. (6) Equity between the with-profits fund and any shareholders (a) Arrangements for, and any changes to, profit sharing between shareholders and with-profits policyholders . (b) Current basis on which profit between with-profits policyholders and shareholders is divided; and (c) Whether the pricing of any policies being written, and particular policies open to new business, appear to be significantly and systematically reducing the inherited estate if the shareholder transfer is taken into account. COBS 20.4 Communications with with-profits policyholders Provision and publication of PPFM"
COBS_0004,https://www.handbook.fca.org.uk/handbook/COBS/1/,COBS 1.1.1AE,"The rules which apply to a firm in COBS 1.1.1AR(1) when selling, or advising a client in relation to, a structured deposit : (1) are those in the sections or provisions of this sourcebook specified in the table below which constitute UK law on markets in financial instruments ; and (2) as those rules otherwise apply to the firm in relation to MiFID, equivalent third country or optional exemption business . COBS chapter Description COBS 2 Conduct of business obligations COBS 3 Client categorisation COBS 4 Communicating with clients, including financial promotions COBS 6.1ZA Information about the firm and compensation information (MiFID and insurance distribution provisions) COBS 6.2B Describing advice services COBS 8A Client agreements (MiFID provisions) COBS 9A Suitability (MiFID and insurance-based investment products provisions) COBS 10A Appropriateness (for non-advised services) (MiFID and insurance-based investment products provisions) COBS 11.2A.34R Best execution   MiFID provisions COBS 11.3 Client order handling COBS 11.4 Client limit orders COBS 11.5A Record keeping: client orders and transactions COBS 11A.1 Underwriting and placing COBS 12.2 Investment research and non-independent research COBS 14.3A Information about financial instruments (MiFID provisions) COBS 16A Reporting information to clients (MiFID and insurance-based investment products provisions)",Rule,194,COBS 1.1.1AE,23/10/2025,R,0,"The rules which apply to a firm in COBS 1.1.1AR(1) when selling, or advising a client in relation to, a structured deposit : (1) are those in the sections or provisions of this sourcebook specified in the table below which constitute UK law on markets in financial instruments ; and (2) as those rules otherwise apply to the firm in relation to MiFID, equivalent third country or optional exemption business . COBS chapter Description COBS 2 Conduct of business obligations COBS 3 Client categorisation COBS 4 Communicating with clients, including financial promotions COBS 6.1ZA Information about the firm and compensation information (MiFID and insurance distribution provisions) COBS 6.2B Describing advice services COBS 8A Client agreements (MiFID provisions) COBS 9A Suitability (MiFID and insurance-based investment products provisions) COBS 10A Appropriateness (for non-advised services) (MiFID and insurance-based investment products provisions) COBS 11.2A.34R Best execution MiFID provisions COBS 11.3 Client order handling COBS 11.4 Client limit orders COBS 11.5A Record keeping: client orders and transactions COBS 11A.1 Underwriting and placing COBS 12.2 Investment research and non-independent research COBS 14.3A Information about financial instruments (MiFID provisions) COBS 16A Reporting information to clients (MiFID and insurance-based investment products provisions)"
COBS_0176,https://www.handbook.fca.org.uk/handbook/COBS/4/,COBS 4.7.6,"(1) A firm must not communicate or approve a direct offer financial promotion : (a) relating to a warrant or derivative ; (b) to or for communication to a retail client ; and (c) where the firm will not itself be required to comply with the rules on appropriateness (see COBS 10 and 10A ); unless the firm has adequate evidence that the condition in (2) is satisfied. (2) The condition is that the person who will arrange or deal in relation to the derivative or warrant will comply with the rules on appropriateness or equivalent requirements for any application or order that the person is aware, or ought reasonably to be aware, is in response to the direct offer financial promotion .",Rule,123,COBS 4.7.6,03/01/2018,R,0,"(1) A firm must not communicate or approve a direct offer financial promotion : (a) relating to a warrant or derivative ; (b) to or for communication to a retail client ; and (c) where the firm will not itself be required to comply with the rules on appropriateness (see COBS 10 and 10A ); unless the firm has adequate evidence that the condition in (2) is satisfied. (2) The condition is that the person who will arrange or deal in relation to the derivative or warrant will comply with the rules on appropriateness or equivalent requirements for any application or order that the person is aware, or ought reasonably to be aware, is in response to the direct offer financial promotion ."
COBS_0878,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.9.6,"(1) The requirement to provide the information required by COBS 19.9.4R and the related requirement in COBS 19.9.7R does not apply to a firm : (a) if that firm ( F1 ) is reasonably satisfied that: (i) the retail client has already received the information required by COBS 19.9.4R from another firm ( F2 ); and (ii) the information provided by F2 to the retail client relates to the same guaranteed quote that F1 would otherwise use as the basis for providing the information required by COBS 19.9.4R ; or (b) in any case where a firm , during the same telephone conversation, provides a retail client with more than one guaranteed quote. (2) Where (1)(b) applies, a firm must comply with COBS 19.9.4R if: (a) the retail client , during the same telephone conversation, selects one of the guaranteed quotes to explore further; or (b) the retail client subsequently contacts the firm to explore further one of the guaranteed quotes ( Q1 ) that the firm has previously provided where Q1 was not, at the time it was provided, accompanied by the information required by COBS 19.9.4R . Eligibility for enhanced annuities",Rule,193,COBS 19.9.6,01/03/2018,R,0,"(1) The requirement to provide the information required by COBS 19.9.4R and the related requirement in COBS 19.9.7R does not apply to a firm : (a) if that firm ( F1 ) is reasonably satisfied that: (i) the retail client has already received the information required by COBS 19.9.4R from another firm ( F2 ); and (ii) the information provided by F2 to the retail client relates to the same guaranteed quote that F1 would otherwise use as the basis for providing the information required by COBS 19.9.4R ; or (b) in any case where a firm , during the same telephone conversation, provides a retail client with more than one guaranteed quote. (2) Where (1)(b) applies, a firm must comply with COBS 19.9.4R if: (a) the retail client , during the same telephone conversation, selects one of the guaranteed quotes to explore further; or (b) the retail client subsequently contacts the firm to explore further one of the guaranteed quotes ( Q1 ) that the firm has previously provided where Q1 was not, at the time it was provided, accompanied by the information required by COBS 19.9.4R . Eligibility for enhanced annuities"
COBS_0263,https://www.handbook.fca.org.uk/handbook/COBS/6/,COBS 6.1.11,"(1) A firm must provide a client with the information required by this section in good time before the provision of designated investment business unless otherwise provided by this rule . (2) A firm may instead provide that information immediately after starting to provide designated investment business if: (a) the firm was unable to comply with (1) because, at the request of the client , the agreement was concluded using a means of distance communication which prevented the firm from doing so; and (b) in any case where the rule on voice telephony communications ( COBS 5.1.12 R ) does not otherwise apply, the firm complies with that rule in relation to the client , as if that client were a consumer .",Rule,123,COBS 6.1.11,03/01/2018,R,0,"(1) A firm must provide a client with the information required by this section in good time before the provision of designated investment business unless otherwise provided by this rule . (2) A firm may instead provide that information immediately after starting to provide designated investment business if: (a) the firm was unable to comply with (1) because, at the request of the client , the agreement was concluded using a means of distance communication which prevented the firm from doing so; and (b) in any case where the rule on voice telephony communications ( COBS 5.1.12 R ) does not otherwise apply, the firm complies with that rule in relation to the client , as if that client were a consumer ."
COBS_0717,https://www.handbook.fca.org.uk/handbook/COBS/18/,COBS 18.12.30,(1) A firm must notify a lender in good time about any material change to the information provided under the rules in COBS 18.12.24R and 18.12.28R . (2) The notification in (1) must be given in a durable medium if the information to which it relates was given in a durable medium . Ongoing disclosures,Rule,55,COBS 18.12.30,09/12/2019,R,0,(1) A firm must notify a lender in good time about any material change to the information provided under the rules in COBS 18.12.24R and 18.12.28R . (2) The notification in (1) must be given in a durable medium if the information to which it relates was given in a durable medium . Ongoing disclosures
COBS_1001,https://www.handbook.fca.org.uk/handbook/COBS/19/,COBS 19.12.23,"At least once during every 3- month period, for each of the non-workplace pensions that retail clients have entered into with the firm , the firm must assess whether the following conditions are met at the time of the assessment: (1) more than 25% of the non-workplace pension is invested in cash-like investments , excluding any cash-like investments held in connection with lifestyling or within a target date fund ; (2) the amount of the cash holding in (1) is greater than  1,000; (3) the conditions in (1) and (2) were also met in all the other assessments carried out during the 6- month period preceding the day of the assessment; and (4) the retail client is more than 5 years away from: (a) normal minimum pension age, as defined in primary legislation from time to time; or (b) if lower, a protected pension age.",Rule,145,COBS 19.12.23,01/12/2023,R,0,"At least once during every 3- month period, for each of the non-workplace pensions that retail clients have entered into with the firm , the firm must assess whether the following conditions are met at the time of the assessment: (1) more than 25% of the non-workplace pension is invested in cash-like investments , excluding any cash-like investments held in connection with lifestyling or within a target date fund ; (2) the amount of the cash holding in (1) is greater than 1,000; (3) the conditions in (1) and (2) were also met in all the other assessments carried out during the 6- month period preceding the day of the assessment; and (4) the retail client is more than 5 years away from: (a) normal minimum pension age, as defined in primary legislation from time to time; or (b) if lower, a protected pension age."
COBS_0054,https://www.handbook.fca.org.uk/handbook/COBS/2/,COBS 2.4.4,"(1) This rule applies if a firm (F1), in the course of performing MiFID or equivalent third country business , receives an instruction to provide an investment or ancillary service on behalf of a client (C) through another firm (F2), if F2 is: (a) a MiFID investment firm or a third country investment firm ; or (b) an investment firm that is: (i) a firm ; and (ii) subject to equivalent relevant requirements. (2) F1 may rely upon: (a) any information about C transmitted to it by F2; and (b) any recommendations in respect of the service or transaction that have been provided to C by F2. (3) F2 will remain responsible for: (a) the completeness and accuracy of any information about C transmitted by it to F1; and (b) the suitability for C of any advice or recommendations provided to C. (4) F1 will remain responsible for concluding the services or transaction based on any such information or recommendations in accordance with the applicable requirements under the regulatory system . [ Note: article 26 of MiFID ]",Rule,178,COBS 2.4.4,01/01/2021,R,0,"(1) This rule applies if a firm (F1), in the course of performing MiFID or equivalent third country business , receives an instruction to provide an investment or ancillary service on behalf of a client (C) through another firm (F2), if F2 is: (a) a MiFID investment firm or a third country investment firm ; or (b) an investment firm that is: (i) a firm ; and (ii) subject to equivalent relevant requirements. (2) F1 may rely upon: (a) any information about C transmitted to it by F2; and (b) any recommendations in respect of the service or transaction that have been provided to C by F2. (3) F2 will remain responsible for: (a) the completeness and accuracy of any information about C transmitted by it to F1; and (b) the suitability for C of any advice or recommendations provided to C. (4) F1 will remain responsible for concluding the services or transaction based on any such information or recommendations in accordance with the applicable requirements under the regulatory system . [ Note: article 26 of MiFID ]"
COBS_0425,https://www.handbook.fca.org.uk/handbook/COBS/11/,COBS 11.3.1,"(1) A firm (other than a UCITS management company providing collective portfolio management services) which is authorised to execute orders on behalf of clients must implement procedures and arrangements which provide for the prompt, fair and expeditious execution of client orders, relative to other orders or the trading interests of the firm . [ Note: paragraph 1 of article 28(1) of MiFID ] (2) These procedures or arrangements must allow for the execution of otherwise comparable orders in accordance with the time of their reception by the firm . [ Note: paragraph 2 of article 28(1) of MiFID ] (3) A UCITS management company providing collective portfolio management services, must establish and implement procedures and arrangements in respect of all client orders it carries out which provide for the prompt, fair and expeditious execution of portfolio transactions on behalf of the UCITS scheme it manages. [ Note: article 27(1) first paragraph of the UCITS implementing Directive ]",Rule,157,COBS 11.3.1,01/01/2021,R,0,"(1) A firm (other than a UCITS management company providing collective portfolio management services) which is authorised to execute orders on behalf of clients must implement procedures and arrangements which provide for the prompt, fair and expeditious execution of client orders, relative to other orders or the trading interests of the firm . [ Note: paragraph 1 of article 28(1) of MiFID ] (2) These procedures or arrangements must allow for the execution of otherwise comparable orders in accordance with the time of their reception by the firm . [ Note: paragraph 2 of article 28(1) of MiFID ] (3) A UCITS management company providing collective portfolio management services, must establish and implement procedures and arrangements in respect of all client orders it carries out which provide for the prompt, fair and expeditious execution of portfolio transactions on behalf of the UCITS scheme it manages. [ Note: article 27(1) first paragraph of the UCITS implementing Directive ]"
